No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
6506,30:36.4,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,80600993017153a30000000047fc0000,Sent Connection oriented channel
6507,30:36.4,localhost (),remote (),L2CAP,542,Dynamically Allocated Channel,80600994017153b90000000047fc0000,Sent Connection oriented channel
6508,30:36.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6509,30:36.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6510,30:36.4,localhost (),remote (),L2CAP,544,Dynamically Allocated Channel,80600995017153d10000000047fc0000,Sent Connection oriented channel
6511,30:36.5,localhost (),remote (),L2CAP,552,Dynamically Allocated Channel,80600996017153e80000000047fc0000,Sent Connection oriented channel
6512,30:36.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6513,30:36.5,localhost (),remote (),L2CAP,575,Dynamically Allocated Channel,80600997017154000000000047fc0000,Sent Connection oriented channel
6514,30:36.5,localhost (),remote (),L2CAP,576,Dynamically Allocated Channel,80600998017154170000000047fc0000,Sent Connection oriented channel
6515,30:36.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6516,30:36.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6517,30:36.5,localhost (),remote (),L2CAP,538,Dynamically Allocated Channel,806009990171542e0000000047fc0000,Sent Connection oriented channel
6518,30:36.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6519,30:36.6,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,8060099a017154450000000047fc0000,Sent Connection oriented channel
6520,30:36.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6521,30:36.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6522,30:36.6,localhost (),remote (),L2CAP,574,Dynamically Allocated Channel,8060099b0171545c0000000047fc0000,Sent Connection oriented channel
6523,30:36.6,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,8060099c017154740000000047fc0000,Sent Connection oriented channel
6524,30:36.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6525,30:36.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6526,30:36.6,localhost (),remote (),L2CAP,576,Dynamically Allocated Channel,8060099d0171548b0000000047fc0000,Sent Connection oriented channel
6527,30:36.6,localhost (),remote (),L2CAP,578,Dynamically Allocated Channel,8060099e017154a20000000047fc0000,Sent Connection oriented channel
6528,30:36.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6529,30:36.7,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,8060099f017154b90000000047fc0000,Sent Connection oriented channel
6530,30:36.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6531,30:36.7,localhost (),remote (),L2CAP,565,Dynamically Allocated Channel,806009a0017154d10000000047fc0000,Sent Connection oriented channel
6532,30:36.7,localhost (),remote (),L2CAP,575,Dynamically Allocated Channel,806009a1017154e80000000047fc0000,Sent Connection oriented channel
6533,30:36.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6534,30:36.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6535,30:36.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6536,30:36.7,localhost (),remote (),L2CAP,531,Dynamically Allocated Channel,806009a2017154ff0000000047fc0000,Sent Connection oriented channel
6537,30:36.8,localhost (),remote (),L2CAP,553,Dynamically Allocated Channel,806009a3017155160000000047fc0000,Sent Connection oriented channel
6538,30:36.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6539,30:36.8,localhost (),remote (),L2CAP,532,Dynamically Allocated Channel,806009a40171552d0000000047fc0000,Sent Connection oriented channel
6540,30:36.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6541,30:36.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6542,30:36.8,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,806009a5017155450000000047fc0000,Sent Connection oriented channel
6543,30:36.8,localhost (),remote (),L2CAP,575,Dynamically Allocated Channel,806009a60171555c0000000047fc0000,Sent Connection oriented channel
6544,30:36.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6545,30:36.9,localhost (),remote (),L2CAP,536,Dynamically Allocated Channel,806009a7017155730000000047fc0000,Sent Connection oriented channel
6546,30:36.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6547,30:36.9,localhost (),remote (),L2CAP,536,Dynamically Allocated Channel,806009a80171558a0000000047fc0000,Sent Connection oriented channel
6548,30:36.9,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,806009a9017155a20000000047fc0000,Sent Connection oriented channel
6549,30:36.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6550,30:36.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6551,30:36.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6552,30:36.9,localhost (),remote (),L2CAP,555,Dynamically Allocated Channel,806009aa017155b80000000047fc0000,Sent Connection oriented channel
6553,30:37.0,localhost (),remote (),L2CAP,578,Dynamically Allocated Channel,806009ab017155d00000000047fc0000,Sent Connection oriented channel
6554,30:37.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6555,30:37.0,localhost (),remote (),L2CAP,580,Dynamically Allocated Channel,806009ac017155e70000000047fc0000,Sent Connection oriented channel
6556,30:37.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6557,30:37.0,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,806009ad017155fe0000000047fc0000,Sent Connection oriented channel
6558,30:37.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6559,30:37.0,localhost (),remote (),L2CAP,543,Dynamically Allocated Channel,806009ae017156150000000047fc0000,Sent Connection oriented channel
6560,30:37.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6561,30:37.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6562,30:37.0,localhost (),remote (),L2CAP,548,Dynamically Allocated Channel,806009af0171562d0000000047fc0000,Sent Connection oriented channel
6563,30:37.1,localhost (),remote (),L2CAP,554,Dynamically Allocated Channel,806009b0017156440000000047fc0000,Sent Connection oriented channel
6564,30:37.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6565,30:37.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6566,30:37.1,localhost (),remote (),L2CAP,575,Dynamically Allocated Channel,806009b10171565b0000000047fc0000,Sent Connection oriented channel
6567,30:37.1,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,806009b2017156730000000047fc0000,Sent Connection oriented channel
6568,30:37.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6569,30:37.1,localhost (),remote (),L2CAP,552,Dynamically Allocated Channel,806009b3017156890000000047fc0000,Sent Connection oriented channel
6570,30:37.2,localhost (),remote (),L2CAP,539,Dynamically Allocated Channel,806009b4017156a00000000047fc0000,Sent Connection oriented channel
6571,30:37.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6572,30:37.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6573,30:37.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6574,30:37.2,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,806009b5017156b80000000047fc0000,Sent Connection oriented channel
6575,30:37.2,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,806009b6017156cf0000000047fc0000,Sent Connection oriented channel
6576,30:37.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6577,30:37.2,localhost (),remote (),L2CAP,578,Dynamically Allocated Channel,806009b7017156e60000000047fc0000,Sent Connection oriented channel
6578,30:37.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6579,30:37.3,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,806009b8017156fe0000000047fc0000,Sent Connection oriented channel
6580,30:37.3,localhost (),remote (),L2CAP,556,Dynamically Allocated Channel,806009b9017157150000000047fc0000,Sent Connection oriented channel
6581,30:37.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6582,30:37.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6583,30:37.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6584,30:37.3,localhost (),remote (),L2CAP,582,Dynamically Allocated Channel,806009ba0171572c0000000047fc0000,Sent Connection oriented channel
6585,30:37.3,localhost (),remote (),L2CAP,549,Dynamically Allocated Channel,806009bb017157430000000047fc0000,Sent Connection oriented channel
6586,30:37.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6587,30:37.3,localhost (),remote (),L2CAP,558,Dynamically Allocated Channel,806009bc0171575a0000000047fc0000,Sent Connection oriented channel
6588,30:37.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6589,30:37.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6590,30:37.4,localhost (),remote (),L2CAP,551,Dynamically Allocated Channel,806009bd017157710000000047fc0000,Sent Connection oriented channel
6591,30:37.4,localhost (),remote (),L2CAP,548,Dynamically Allocated Channel,806009be017157890000000047fc0000,Sent Connection oriented channel
6592,30:37.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6593,30:37.4,localhost (),remote (),L2CAP,553,Dynamically Allocated Channel,806009bf017157a00000000047fc0000,Sent Connection oriented channel
6594,30:37.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6595,30:37.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6596,30:37.4,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,806009c0017157b70000000047fc0000,Sent Connection oriented channel
6597,30:37.5,localhost (),remote (),L2CAP,541,Dynamically Allocated Channel,806009c1017157cf0000000047fc0000,Sent Connection oriented channel
6598,30:37.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6599,30:37.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6600,30:37.5,localhost (),remote (),L2CAP,585,Dynamically Allocated Channel,806009c2017157e60000000047fc0000,Sent Connection oriented channel
6601,30:37.5,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,806009c3017157fd0000000047fc0000,Sent Connection oriented channel
6602,30:37.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6603,30:37.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6604,30:37.5,localhost (),remote (),L2CAP,582,Dynamically Allocated Channel,806009c4017158140000000047fc0000,Sent Connection oriented channel
6605,30:37.6,localhost (),remote (),L2CAP,547,Dynamically Allocated Channel,806009c50171582c0000000047fc0000,Sent Connection oriented channel
6606,30:37.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6607,30:37.6,localhost (),remote (),L2CAP,541,Dynamically Allocated Channel,806009c6017158430000000047fc0000,Sent Connection oriented channel
6608,30:37.6,localhost (),remote (),L2CAP,574,Dynamically Allocated Channel,806009c70171585a0000000047fc0000,Sent Connection oriented channel
6609,30:37.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6610,30:37.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6611,30:37.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6612,30:37.6,localhost (),remote (),L2CAP,560,Dynamically Allocated Channel,806009c8017158710000000047fc0000,Sent Connection oriented channel
6613,30:37.6,localhost (),remote (),L2CAP,553,Dynamically Allocated Channel,806009c9017158880000000047fc0000,Sent Connection oriented channel
6614,30:37.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6615,30:37.7,localhost (),remote (),L2CAP,549,Dynamically Allocated Channel,806009ca0171589f0000000047fc0000,Sent Connection oriented channel
6616,30:37.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6617,30:37.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6618,30:37.7,localhost (),remote (),L2CAP,548,Dynamically Allocated Channel,806009cb017158b70000000047fc0000,Sent Connection oriented channel
6619,30:37.7,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,806009cc017158ce0000000047fc0000,Sent Connection oriented channel
6620,30:37.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6621,30:37.7,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,806009cd017158e50000000047fc0000,Sent Connection oriented channel
6622,30:37.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6623,30:37.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6624,30:37.8,localhost (),remote (),L2CAP,569,Dynamically Allocated Channel,806009ce017158fd0000000047fc0000,Sent Connection oriented channel
6625,30:37.8,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,806009cf017159140000000047fc0000,Sent Connection oriented channel
6626,30:37.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6627,30:37.8,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,806009d00171592b0000000047fc0000,Sent Connection oriented channel
6628,30:37.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6629,30:37.8,localhost (),remote (),L2CAP,538,Dynamically Allocated Channel,806009d1017159420000000047fc0000,Sent Connection oriented channel
6630,30:37.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6631,30:37.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6632,30:37.9,localhost (),remote (),L2CAP,574,Dynamically Allocated Channel,806009d20171595a0000000047fc0000,Sent Connection oriented channel
6633,30:37.9,localhost (),remote (),L2CAP,530,Dynamically Allocated Channel,806009d3017159710000000047fc0000,Sent Connection oriented channel
6634,30:37.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6635,30:37.9,localhost (),remote (),L2CAP,576,Dynamically Allocated Channel,806009d4017159880000000047fc0000,Sent Connection oriented channel
6636,30:37.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6637,30:37.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6638,30:37.9,localhost (),remote (),L2CAP,547,Dynamically Allocated Channel,806009d50171599f0000000047fc0000,Sent Connection oriented channel
6639,30:38.0,localhost (),remote (),L2CAP,563,Dynamically Allocated Channel,806009d6017159b60000000047fc0000,Sent Connection oriented channel
6640,30:38.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6641,30:38.0,localhost (),remote (),L2CAP,557,Dynamically Allocated Channel,806009d7017159ce0000000047fc0000,Sent Connection oriented channel
6642,30:38.0,localhost (),remote (),L2CAP,584,Dynamically Allocated Channel,806009d8017159e50000000047fc0000,Sent Connection oriented channel
6643,30:38.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6644,30:38.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6645,30:38.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6646,30:38.0,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,806009d9017159fc0000000047fc0000,Sent Connection oriented channel
6647,30:38.0,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,806009da01715a130000000047fc0000,Sent Connection oriented channel
6648,30:38.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6649,30:38.1,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,806009db01715a2a0000000047fc0000,Sent Connection oriented channel
6650,30:38.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6651,30:38.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6652,30:38.1,localhost (),remote (),L2CAP,571,Dynamically Allocated Channel,806009dc01715a410000000047fc0000,Sent Connection oriented channel
6653,30:38.1,localhost (),remote (),L2CAP,568,Dynamically Allocated Channel,806009dd01715a590000000047fc0000,Sent Connection oriented channel
6654,30:38.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6655,30:38.1,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,806009de01715a700000000047fc0000,Sent Connection oriented channel
6656,30:38.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
6657,30:38.2,localhost (),remote (),L2CAP,575,Dynamically Allocated Channel,806009df01715a870000000047fc0000,Sent Connection oriented channel
6658,30:38.2,localhost (),remote (),L2CAP,553,Dynamically Allocated Channel,806009e001715a9e0000000047fc0000,Sent Connection oriented channel
6659,30:38.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
